topic,s,regdate,regdate-display,msg.commander,msg.sender,msg.ceramic_state.h-position,msg.information.serial_no,msg.information.iotm_fw_ver,msg.information.machine_fw_ver,msg.information.machine_no,msg.ceramic_state.curr_pinpoint,msg.stomach_pad.curr-temperature,msg.ceramic_state.dest_pinpoint,msg.ceramic_state.elapsed_time,msg.ceramic_state.v-position,msg.sub_state.curr-temperature,msg.ext1_state.curr-temperature,msg.base_state.curr-temperature,msg.ceramic_state.curr-temperature,msg.ceramic_state.state,msg.sub_state.play,msg.sub_state.mode,msg.sub_state.force,msg.music.play,msg.music.music_no,msg.timesync,msg.command_no,msg.refresh,msg.alpha_state.curr-temperature,msg.alpha_state.temperature,msg.information.firmware_ver,msg.reply.commander,msg.reply.activated,msg.reply.command_no,msg.reply.power,msg.ext1_state.temperature,msg.sub_force,msg.ceramic_state.operation_time,msg.music.bluetooth_name,msg.sub_state.temperature,msg.ceramic_state.mode_index,msg.ceramic_state.mode_list,msg.base_state.power,msg.ceramic_state.spin-length,msg.sub_play,msg.ceramic_force,msg.stomach_pad.mode,msg.ceramic_state.force,msg.ceramic_state.play,msg.base_state.temperature,msg.ceramic_state.temperature,msg.sub_state.state,msg.stomach_pad.play,msg.stomach_pad.temperature,msg.stomach_pad.force,msg.music.source,msg.music.volume,msg.music.voice_guidance,msg.music.sourcelist,msg.mode_list,msg.mode_index,msg.ceramic_mode,msg.power,msg.ceramic_play,msg.stomach_play,msg.stomach_force,msg.sub_temperature,msg.alpha_temperature,msg.ext2_temperature,msg.ext1_temperature,msg.temperature,msg.stomach_temperature,msg.ceramic_temperature,msg.CCIP_PTL,msg.music_volume,msg.sub_mode,msg.music_select,"msg.music_play
"
c4dd57b71240,3,1641713189540.0,2022-01-09 16:26:29,195530.0,c4dd57b71240,6811.0, ,000.03.010,000.03.050.VA,1.0,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71274,3,1641713195421.0,2022-01-09 16:26:35,81963.0,c4dd57b71274,, ,000.03.010,000.01.005.va,1.0,,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71280,3,1641713189472.0,2022-01-09 16:26:29,31867.0,c4dd57b71280,6531.0, ,000.03.010,000.03.055.RA,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b7129c,3,1641713190903.0,2022-01-09 16:26:30,172.0,c4dd57b7129c,3517.0, ,000.03.010,000.01.005.sa,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b712b0,3,1641713196002.0,2022-01-09 16:26:36,859.0,c4dd57b712b0,, ,000.03.010,001.01.005.ra,1.0,,,,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b712f0,3,1641713193546.0,2022-01-09 16:26:33,2748.0,c4dd57b712f0,, ,000.03.010,000.03.055.SA,1.0,,,,80.0,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71340,3,1641713190914.0,2022-01-09 16:26:30,35563.0,c4dd57b71340,2535.0, ,000.03.010,000.03.052.MA,1.0,,,,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71348,3,1641713212726.0,2022-01-09 16:26:52,130.0,c4dd57b71348,, ,000.03.010,000.03.054.RA,1.0,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b7136c,3,1641713195658.0,2022-01-09 16:26:35,402.0,c4dd57b7136c,, ,000.03.010,000.03.054.RA,1.0,,,,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b713b0,3,1641713189211.0,2022-01-09 16:26:29,263274.0,c4dd57b713b0,, ,000.03.010,000.01.005.sa,1.0,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b713d4,3,1641713189337.0,2022-01-09 16:26:29,0.0,c4dd57b713d4,1227.0, ,000.03.010,000.01.005.va,1.0,6.0,,,,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b713e4,3,1641713568875.0,2022-01-09 16:32:48,170.0,c4dd57b713e4,, ,000.03.010,000.01.005.sa,1.0,,,,,169.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71544,3,1641713192776.0,2022-01-09 16:26:32,0.0,c4dd57b71544,, ,000.03.010,000.01.005.sa,1.0,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b715a0,3,1641713190728.0,2022-01-09 16:26:30,25429.0,c4dd57b715a0,, ,000.03.010,000.03.050.VA,1.0,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71660,3,1641713195288.0,2022-01-09 16:26:35,65182.0,c4dd57b71660,, ,000.03.010,000.01.005.ma,1.0,,,,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71680,3,1641713189631.0,2022-01-09 16:26:29,186778.0,c4dd57b71680,, ,000.03.010,000.03.059.SA,1.0,,,,,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71694,3,1641713189571.0,2022-01-09 16:26:29,163.0,c4dd57b71694,749.0, ,000.03.010,000.03.055.RA,1.0,2.0,,,,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b716a4,3,1641713190783.0,2022-01-09 16:26:30,47553.0,c4dd57b716a4,2805.0, ,000.03.010,000.03.050.VA,1.0,13.0,,,,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b716cc,3,1641713223386.0,2022-01-09 16:27:03,1169.0,c4dd57b716cc,, ,000.03.010,000.03.055.BA,1.0,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b716e8,3,1641713189034.0,2022-01-09 16:26:29,171618.0,c4dd57b716e8,5461.0, ,000.03.010,000.03.055.RA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b7179c,3,1641713192795.0,2022-01-09 16:26:32,195531.0,c4dd57b7179c,, ,000.03.010,000.01.005.ba,1.0,,,,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b718a0,3,1641713190416.0,2022-01-09 16:26:30,65182.0,c4dd57b718a0,7057.0, ,000.03.010,000.03.055.BA,1.0,24.0,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b718c4,3,1641713190518.0,2022-01-09 16:26:30,3641.0,c4dd57b718c4,2641.0, ,000.03.010,000.03.050.VA,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b718cc,3,1641713189840.0,2022-01-09 16:26:29,20515.0,c4dd57b718cc,410.0, ,000.03.010,000.03.054.RA,1.0,2.0,,2.0,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71924,3,1641713190594.0,2022-01-09 16:26:30,2748.0,c4dd57b71924,, ,000.03.009,000.03.052.MA,1.0,,,,70.0,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71934,3,1641713190339.0,2022-01-09 16:26:30,196883.0,c4dd57b71934,7043.0, ,000.03.010,000.03.050.VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71968,3,1641713189166.0,2022-01-09 16:26:29,221677.0,c4dd57b71968,, ,000.03.010,001.01.005.ra,1.0,,,,,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b719a4,3,1641713189521.0,2022-01-09 16:26:29,625.0,c4dd57b719a4,, ,000.03.010,000.01.005.ma,1.0,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71a74,3,1641713189058.0,2022-01-09 16:26:29,3492.0,c4dd57b71a74,3598.0, ,000.03.010,000.03.051.MA,1.0,16.0,,,,,,,530.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71a80,3,1641713190009.0,2022-01-09 16:26:30,3492.0,c4dd57b71a80,6754.0, ,000.03.010,001.01.005.ra,1.0,24.0,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71ac4,3,1641713190294.0,2022-01-09 16:26:30,3641.0,c4dd57b71ac4,, ,000.03.010,000.01.006.sa,1.0,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71b4c,3,1641713190074.0,2022-01-09 16:26:30,401.0,c4dd57b71b4c,7183.0, ,000.03.010,000.03.056.SA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71b98,3,1641713195853.0,2022-01-09 16:26:35,898.0,c4dd57b71b98,, ,000.03.010,001.01.005.ra,1.0,,,,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71c14,3,1641713189956.0,2022-01-09 16:26:29,142864.0,c4dd57b71c14,, ,000.03.010,000.01.005.ba,1.0,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71c30,3,1641713190606.0,2022-01-09 16:26:30,0.0,c4dd57b71c30,2118.0, ,000.03.010,000.03.054.RA,1.0,9.0,,,,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71d14,3,1641713193460.0,2022-01-09 16:26:33,0.0,c4dd57b71d14,, ,000.03.010,000.03.055.RA,1.0,,,,2070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71d54,3,1641713189934.0,2022-01-09 16:26:29,211954.0,c4dd57b71d54,6204.0, ,000.03.010,000.03.056.SA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71e0c,3,1641713191281.0,2022-01-09 16:26:31,32000.0,c4dd57b71e0c,, ,000.03.010,001.01.005.ra,1.0,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71e30,3,1641713190522.0,2022-01-09 16:26:30,168.0,c4dd57b71e30,3586.0, ,000.03.010,001.01.005.ra,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71e3c,3,1641713189798.0,2022-01-09 16:26:29,402.0,c4dd57b71e3c,, ,000.03.010,000.01.005.ma,1.0,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71ee4,3,1641713190308.0,2022-01-09 16:26:30,88963.0,c4dd57b71ee4,3878.0, ,000.03.010,000.01.005.ba,1.0,,,,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71fa0,3,1641713191311.0,2022-01-09 16:26:31,0.0,c4dd57b71fa0,4743.0, ,000.03.010,000.03.055.BA,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72010,3,1641713190624.0,2022-01-09 16:26:30,402.0,c4dd57b72010,, ,000.03.010,000.03.050.VA,1.0,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b7202c,3,1641713189589.0,2022-01-09 16:26:29,368.0,c4dd57b7202c,4951.0, ,000.03.010,001.01.005.ra,1.0,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72040,3,1641713189358.0,2022-01-09 16:26:29,58130.0,c4dd57b72040,6523.0, ,000.03.010,000.03.050.VA,1.0,24.0,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72128,3,1641713189692.0,2022-01-09 16:26:29,774.0,c4dd57b72128,1307.0, ,000.03.010,000.03.050.VA,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72158,3,1641713194683.0,2022-01-09 16:26:34,57246.0,c4dd57b72158,, ,000.03.010,000.01.005.sa,1.0,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72164,3,1641713189833.0,2022-01-09 16:26:29,0.0,c4dd57b72164,5933.0, ,000.03.010,000.03.054.BA,1.0,23.0,,,,,,,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72170,3,1641713189082.0,2022-01-09 16:26:29,213.0,c4dd57b72170,, ,000.03.010,000.03.058.SA,1.0,,,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b721a8,3,1641713189914.0,2022-01-09 16:26:29,32640.0,c4dd57b721a8,3229.0, ,000.03.010,000.01.005.sa,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72210,3,1641713189030.0,2022-01-09 16:26:29,111938.0,c4dd57b72210,, ,000.03.010,001.01.005.ra,1.0,,340.0,,,415.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b723a4,3,1641713190232.0,2022-01-09 16:26:30,211954.0,c4dd57b723a4,6531.0, ,000.03.010,000.03.050.VA,1.0,24.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72470,3,1641713193979.0,2022-01-09 16:26:33,197778.0,c4dd57b72470,, ,000.03.010,000.01.005.ma,1.0,,,,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b724ac,3,1641713190799.0,2022-01-09 16:26:30,119757.0,c4dd57b724ac,4360.0, ,000.03.010,000.03.053.MA,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72510,3,1641713198539.0,2022-01-09 16:26:38,0.0,c4dd57b72510,, ,000.03.010,000.01.005.sa,1.0,,,,1340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b725b8,3,1641713190739.0,2022-01-09 16:26:30,774.0,c4dd57b725b8,5779.0, ,000.03.010,000.03.054.RA,1.0,22.0,,,,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b725ec,3,1641713189204.0,2022-01-09 16:26:29,197222.0,c4dd57b725ec,1507.0, ,000.03.010,000.03.055.BA,1.0,,,,790.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b726b4,3,1641713189917.0,2022-01-09 16:26:29,250304.0,c4dd57b726b4,4598.0, ,000.03.010,000.03.059.SA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b726cc,3,1641713189814.0,2022-01-09 16:26:29,206452.0,c4dd57b726cc,, ,000.03.010,000.01.005.va,1.0,,,,,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72910,3,1641713190338.0,2022-01-09 16:26:30,213.0,c4dd57b72910,, ,000.03.010,000.03.054.RA,1.0,,,,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b7299c,3,1641713189434.0,2022-01-09 16:26:29,0.0,c4dd57b7299c,, ,000.03.010,000.03.058.SA,1.0,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72a3c,3,1641713195504.0,2022-01-09 16:26:35,25429.0,c4dd57b72a3c,, ,000.03.010,000.01.005.ma,1.0,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72a40,3,1641713191508.0,2022-01-09 16:26:31,0.0,c4dd57b72a40,, ,000.03.010,001.01.005.ra,1.0,,,,1120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72a60,3,1641713189836.0,2022-01-09 16:26:29,657.0,c4dd57b72a60,100.0, ,000.03.010,000.01.005.ba,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72b28,3,1641713565462.0,2022-01-09 16:32:45,143670.0,c4dd57b72b28,, ,000.03.010,000.03.055.RA,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,2190.0,,,1.0,['A'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72b84,3,1641713209668.0,2022-01-09 16:26:49,66594.0,c4dd57b72b84,, ,000.03.010,000.01.005.ba,1.0,,,,,,,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72b98,3,1641713189016.0,2022-01-09 16:26:29,0.0,c4dd57b72b98,4534.0, ,000.03.010,000.03.050.VA,1.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72c04,3,1641713192630.0,2022-01-09 16:26:32,0.0,c4dd57b72c04,, ,000.03.010,000.03.055.BA,1.0,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72cb0,3,1641713190146.0,2022-01-09 16:26:30,189315.0,c4dd57b72cb0,6685.0, ,000.03.010,000.03.059.SA,1.0,24.0,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b72ee0,3,1641713189422.0,2022-01-09 16:26:29,261.0,c4dd57b72ee0,198.0, ,000.03.010,000.01.005.sa,1.0,,,,,615.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b733f4,3,1641713189474.0,2022-01-09 16:26:29,141789.0,c4dd57b733f4,2776.0, ,000.03.010,001.01.005.ra,1.0,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b735b8,3,1641713189942.0,2022-01-09 16:26:29,39748.0,c4dd57b735b8,4699.0, ,000.03.010,000.01.005.sa,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b73984,3,1641713189151.0,2022-01-09 16:26:29,211954.0,c4dd57b73984,2999.0, ,000.03.010,000.03.054.RA,1.0,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b739b8,3,1641713190647.0,2022-01-09 16:26:30,171618.0,c4dd57b739b8,659.0, ,000.03.010,000.01.005.sa,1.0,2.0,,,,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b73ac0,3,1641713190438.0,2022-01-09 16:26:30,130.0,c4dd57b73ac0,2399.0, ,000.03.010,000.03.057.SA,1.0,10.0,,,2090.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b73b10,3,1641713200703.0,2022-01-09 16:26:40,372.0,c4dd57b73b10,, ,000.03.010,000.01.005.ma,1.0,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b73b30,3,1641713190665.0,2022-01-09 16:26:30,126808.0,c4dd57b73b30,1774.0, ,000.03.010,000.01.005.ba,1.0,7.0,,,280.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b73b74,3,1641713189989.0,2022-01-09 16:26:29,658.0,c4dd57b73b74,, ,000.03.010,000.01.005.ba,1.0,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b73be8,3,1641713195430.0,2022-01-09 16:26:35,136686.0,c4dd57b73be8,, ,000.03.010,000.03.054.RA,1.0,,,,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b73c2c,3,1641713190436.0,2022-01-09 16:26:30,0.0,c4dd57b73c2c,, ,000.03.010,000.01.005.sa,1.0,,,,670.0,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b73c68,3,1641713190961.0,2022-01-09 16:26:30,142864.0,c4dd57b73c68,, ,000.03.010,001.01.005.ra,1.0,,,,,,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b8e1ec,3,1641713216928.0,2022-01-09 16:26:56,0.0,c4dd57b8e1ec,, ,000.01.007,000.02.007.RE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b916b4,3,1641713189159.0,2022-01-09 16:26:29,0.0,c4dd57b916b4,5359.0, ,000.01.007,000.01.005.VA,1.0,,,,2180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b9473c,3,1641713451841.0,2022-01-09 16:30:51,0.0,c4dd57b9473c,, ,000.01.007,000.03.033.MA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57ba7a60,3,1641713378207.0,2022-01-09 16:29:38,0.0,c4dd57ba7a60,820.0, ,000.01.007,000.01.005.VA,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c82b96bcc4d0,3,1641713189515.0,2022-01-09 16:26:29,0.0,c82b96bcc4d0,5382.0, ,,,1.0,21.0,,,313.0,,,0.0,,,,,,,,,,,,0.0,0.0, ,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c82b96bcea7c,3,1641713189883.0,2022-01-09 16:26:29,0.0,c82b96bcea7c,, ,,,1.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0, ,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c82b96bdcdd4,3,1641713190294.0,2022-01-09 16:26:30,0.0,c82b96bdcdd4,3204.0, ,,,1.0,,,,174.0,,,,,,,,,,,,,,,0.0,0.0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0e2e62c4ae0,3,1641713191744.0,2022-01-09 16:26:31,374885.0,e0e2e62c4ae0,, ,000.03.010,000.01.007.ba,1.0,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0e2e62c4bd8,3,1641713192665.0,2022-01-09 16:26:32,218166.0,e0e2e62c4bd8,, ,000.03.010,000.03.059.SA,1.0,,,,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0e2e64949a0,3,1641713194280.0,2022-01-09 16:26:34,115700.0,e0e2e64949a0,, ,000.01.007,000.02.007.RE,1.0,,,,1500.0,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
